programCode,AcademicYear,UserUID,examID,CourseCode,CourseName,Semester,CourseOutcomeID,CourseOutcome,Threshold,Target,scoreAwarded,TotalPoints,DifficultyLevel,TaxonomyID,percentage,attainment,Exam_type,Mapping
EEE,2016-2017,9,2c9fadbd785c7db501785cde73160279,EEE394,Microprocessor and Microcontroller Lab,6,2c9fadbd7857576101785935b2e9060c,Familiarize simulation tools like MPLAB IDE and Proteus for 8085/ PIC16F877.,60,70,18.33,26.67,1,2,0.687289089,1,3,"3,0,0,0,3,0,0,1,0,0,0,0,0,0"
EEE,2016-2017,9,2c9fadbd785c7db501785cde806f033e,EEE394,Microprocessor and Microcontroller Lab,6,2c9fadbd7857576101785935b2e9060c,Familiarize simulation tools like MPLAB IDE and Proteus for 8085/ PIC16F877.,60,70,6.67,6.67,1,2,1,1,4,"3,0,0,0,3,0,0,1,0,0,0,0,0,0"
EEE,2016-2017,9,2c9fadbd785c7db501785cde73160279,EEE394,Microprocessor and Microcontroller Lab,6,2c9fadbd7857576101785935e4bd0610,Develop codes for configuring peripherals of PIC16F877.,60,70,18.33,26.67,1,2,0.687289089,1,3,"3,2,0,0,2,0,0,1,0,0,0,0,0,0"
EEE,2016-2017,9,2c9fadbd785c7db501785cde806f033e,EEE394,Microprocessor and Microcontroller Lab,6,2c9fadbd7857576101785935e4bd0610,Develop codes for configuring peripherals of PIC16F877.,60,70,6.67,6.67,1,2,1,1,4,"3,2,0,0,2,0,0,1,0,0,0,0,0,0"
EEE,2016-2017,9,2c9fadbd785c7db501785cde73160279,EEE394,Microprocessor and Microcontroller Lab,6,2c9fadbd78575761017859360d2b0614,Implement a real time application using PIC16F877.,60,70,18.33,26.67,1,2,0.687289089,1,3,"3,3,3,0,3,0,0,1,2,0,0,0,1,2"
EEE,2016-2017,9,2c9fadbd785c7db501785cde806f033e,EEE394,Microprocessor and Microcontroller Lab,6,2c9fadbd78575761017859360d2b0614,Implement a real time application using PIC16F877.,60,70,6.67,6.67,1,2,1,1,4,"3,3,3,0,3,0,0,1,2,0,0,0,1,2"
EEE,2016-2017,9,2c9fadbd7861a4a701786346e4a9182a,EEE391,Electrical Machines Lab II,5,2c9fadbd7861a4a701786343e83b17c3,Construct the equivalent circuit of induction motors and predetermine the characteristics.,45,60,17.5,20,1,2,0.875,1,3,"3,3,0,0,0,0,0,1,3,0,0,0,0,0"
EEE,2016-2017,9,2c9fadbd7861a4a701786346f1e71970,EEE391,Electrical Machines Lab II,5,2c9fadbd7861a4a701786343e83b17c3,Construct the equivalent circuit of induction motors and predetermine the characteristics.,45,60,2.5,5,1,2,0.5,1,4,"3,3,0,0,0,0,0,1,3,0,0,0,0,0"
EEE,2016-2017,9,2c9fadbd7861a4a701786346e4a9182a,EEE391,Electrical Machines Lab II,5,2c9fadbd7861a4a701786344164317c7,Analyze the performance characteristics of synchronous and asynchronous machines.,45,60,1.05,20,1,2,0.0525,0,3,"3,3,0,0,0,0,0,1,3,0,0,0,0,0"
EEE,2016-2017,9,2c9fadbd7861a4a701786346f1e71970,EEE391,Electrical Machines Lab II,5,2c9fadbd7861a4a701786344164317c7,Analyze the performance characteristics of synchronous and asynchronous machines.,45,60,4.75,5,1,2,0.95,1,4,"3,3,0,0,0,0,0,1,3,0,0,0,0,0"
EEE,2016-2017,9,2c9fadbd7861a4a701786346e4a9182a,EEE391,Electrical Machines Lab II,5,2c9fadbd7861a4a70178634444a617cb,Implement speed control of asynchronous motors.,45,60,16.2,20,1,2,0.81,1,3,"3,2,0,0,0,0,0,1,3,0,0,0,0,0"
EEE,2016-2017,9,2c9fadbd7861a4a701786346f1e71970,EEE391,Electrical Machines Lab II,5,2c9fadbd7861a4a70178634444a617cb,Implement speed control of asynchronous motors.,45,60,3.6,5,1,2,0.72,1,4,"3,2,0,0,0,0,0,1,3,0,0,0,0,0"
EEE,2016-2017,9,2c9fadbd7861a4a701786346e4a9182a,EEE391,Electrical Machines Lab II,5,2c9fadbd7861a4a7017863446a4717cf,Demonstrate the connection of synchronous and asynchronous machines to infinite bus bar.,45,60,2.35,20,1,2,0.1175,0,3,"3,3,0,0,0,0,0,1,3,0,0,0,0,0"
EEE,2016-2017,9,2c9fadbd7861a4a701786346f1e71970,EEE391,Electrical Machines Lab II,5,2c9fadbd7861a4a7017863446a4717cf,Demonstrate the connection of synchronous and asynchronous machines to infinite bus bar.,45,60,3.65,5,1,2,0.73,1,4,"3,3,0,0,0,0,0,1,3,0,0,0,0,0"
EEE,2017-2018,9,2c9fadbd785757610178588e8a6500e5,EEE492,Power Electronics Lab.,7,2c9fadbd7852319501785442c5581167,Verify the static and switching characteristics of power semiconductor device through simulation and experiments,60,70,10.25,20,1,2,0.5125,0,3,"3,0,0,0,2,0,0,1,2,0,0,0,3,2"
EEE,2017-2018,9,2c9fadbd785757610178588e96a8018d,EEE492,Power Electronics Lab.,7,2c9fadbd7852319501785442c5581167,Verify the static and switching characteristics of power semiconductor device through simulation and experiments,60,70,4.4,5,1,2,0.88,1,4,"3,0,0,0,2,0,0,1,2,0,0,0,3,2"
EEE,2017-2018,9,2c9fadbd785757610178588e8a6500e5,EEE492,Power Electronics Lab.,7,2c9fadbd78523195017854430eca116b,Build power converter circuits with associated controls and validate the theoretical concepts under various operating modes.,60,70,10.25,20,1,2,0.5125,0,3,"3,3,3,0,2,0,0,1,2,0,0,0,2,2"
EEE,2017-2018,9,2c9fadbd785757610178588e96a8018d,EEE492,Power Electronics Lab.,7,2c9fadbd78523195017854430eca116b,Build power converter circuits with associated controls and validate the theoretical concepts under various operating modes.,60,70,1.1,5,1,2,0.22,0,4,"3,3,3,0,2,0,0,1,2,0,0,0,2,2"
EEE,2017-2018,9,2c9fadbd785757610178588e8a6500e5,EEE492,Power Electronics Lab.,7,2c9fadbd78523195017854434287116f,Analyze power electronic circuit behaviour under different circuit conditions,60,70,10.25,20,1,2,0.5125,0,3,"3,3,3,2,2,0,0,1,2,0,0,0,2,2"
EEE,2017-2018,9,2c9fadbd785757610178588e96a8018d,EEE492,Power Electronics Lab.,7,2c9fadbd78523195017854434287116f,Analyze power electronic circuit behaviour under different circuit conditions,60,70,3.6,5,1,2,0.72,1,4,"3,3,3,2,2,0,0,1,2,0,0,0,2,2"
EEE,2017-2018,9,2c9fadbd785757610178588e8a6500e5,EEE492,Power Electronics Lab.,7,2c9fadbd78523195017854437b7d1173,Interpret experimental results with theoretical concepts of various power electronic converters.,60,70,10.25,20,1,2,0.5125,0,3,"3,3,2,1,2,0,0,1,0,0,0,0,2,2"
EEE,2017-2018,9,2c9fadbd785757610178588e96a8018d,EEE492,Power Electronics Lab.,7,2c9fadbd78523195017854437b7d1173,Interpret experimental results with theoretical concepts of various power electronic converters.,60,70,1.9,5,1,2,0.38,0,4,"3,3,2,1,2,0,0,1,0,0,0,0,2,2"
EEE,2017-2018,9,2c9fadbd7861a4a701786323be5108fe,EEE441,Electrical Drives and Control,7,2c9fadbd7861a4a7017863212aaf0709,Understand the steady state and transient characteristics of an electric drive system.,50,60,3.2,10,1,2,0.32,0,1,"3,1,0,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,9,2c9fadbd7861a4a701786323d8320a57,EEE441,Electrical Drives and Control,7,2c9fadbd7861a4a7017863212aaf0709,Understand the steady state and transient characteristics of an electric drive system.,50,60,2.6,4,1,2,0.65,1,3,"3,1,0,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,9,2c9fadbd7861a4a701786323e6b70b10,EEE441,Electrical Drives and Control,7,2c9fadbd7861a4a7017863212aaf0709,Understand the steady state and transient characteristics of an electric drive system.,50,60,8.8,20,1,2,0.44,0,4,"3,1,0,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,9,2c9fadbd7861a4a701786323be5108fe,EEE441,Electrical Drives and Control,7,2c9fadbd7861a4a7017863217634070d,Analyze the performance of motors used in electric drives.,50,60,12.8,40,1,2,0.32,0,1,"3,3,0,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,9,2c9fadbd7861a4a701786323cb1d09b2,EEE441,Electrical Drives and Control,7,2c9fadbd7861a4a7017863217634070d,Analyze the performance of motors used in electric drives.,50,60,9.6,20,1,2,0.48,0,2,"3,3,0,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,9,2c9fadbd7861a4a701786323d8320a57,EEE441,Electrical Drives and Control,7,2c9fadbd7861a4a7017863217634070d,Analyze the performance of motors used in electric drives.,50,60,2.6,4,1,2,0.65,1,3,"3,3,0,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,9,2c9fadbd7861a4a701786323e6b70b10,EEE441,Electrical Drives and Control,7,2c9fadbd7861a4a7017863217634070d,Analyze the performance of motors used in electric drives.,50,60,1,20,1,2,0.05,0,4,"3,3,0,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,9,2c9fadbd7861a4a701786323cb1d09b2,EEE441,Electrical Drives and Control,7,2c9fadbd7861a4a701786321b80a0711,Select a suitable motor for a specific drive application.,50,60,9.6,20,1,2,0.48,0,2,"3,3,3,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,9,2c9fadbd7861a4a701786323d8320a57,EEE441,Electrical Drives and Control,7,2c9fadbd7861a4a701786321b80a0711,Select a suitable motor for a specific drive application.,50,60,2.6,4,1,2,0.65,1,3,"3,3,3,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,9,2c9fadbd7861a4a701786323e6b70b10,EEE441,Electrical Drives and Control,7,2c9fadbd7861a4a701786321b80a0711,Select a suitable motor for a specific drive application.,50,60,7.6,20,1,2,0.38,0,4,"3,3,3,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,9,2c9fadbd7861a4a701786323cb1d09b2,EEE441,Electrical Drives and Control,7,2c9fadbd7861a4a701786321fd380783,Illustrate suitable control techniques for DC and AC electric drives.,50,60,4.8,10,1,2,0.48,0,2,"3,3,2,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,9,2c9fadbd7861a4a701786323d8320a57,EEE441,Electrical Drives and Control,7,2c9fadbd7861a4a701786321fd380783,Illustrate suitable control techniques for DC and AC electric drives.,50,60,2.6,4,1,2,0.65,1,3,"3,3,2,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,9,2c9fadbd7861a4a701786323e6b70b10,EEE441,Electrical Drives and Control,7,2c9fadbd7861a4a701786321fd380783,Illustrate suitable control techniques for DC and AC electric drives.,50,60,2.2,20,1,2,0.11,0,4,"3,3,2,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,9,2c9fadbd7861a4a701786323d8320a57,EEE441,Electrical Drives and Control,7,2c9fadbd7861a4a7017863223eba08ea,Discuss the control of special electric machines.,50,60,2.6,4,1,2,0.65,1,3,"3,2,0,0,0,0,0,0,0,0,0,0,1,1"
EEE,2017-2018,9,2c9fadbd7861a4a701786323e6b70b10,EEE441,Electrical Drives and Control,7,2c9fadbd7861a4a7017863223eba08ea,Discuss the control of special electric machines.,50,60,4.9,20,1,2,0.245,0,4,"3,2,0,0,0,0,0,0,0,0,0,0,1,1"
EEE,2017-2018,9,2c9fadbd7861a4a70178632cd0d70cc0,EEE491,Power System Simulation Lab.,7,2c9fadbd78575761017859b7ae23069a,Analyse and improve the performance characteristic of transmission lines through compensation.,50,60,65.7,96,1,2,0.684375,1,3,"3,3,2,1,0,0,0,1,2,0,0,0,1,2"
EEE,2017-2018,9,2c9fadbd7861a4a70178632cdc9e0d64,EEE491,Power System Simulation Lab.,7,2c9fadbd78575761017859b7ae23069a,Analyse and improve the performance characteristic of transmission lines through compensation.,50,60,10.7,24,1,2,0.445833333,0,4,"3,3,2,1,0,0,0,1,2,0,0,0,1,2"
EEE,2017-2018,9,2c9fadbd7861a4a70178632cd0d70cc0,EEE491,Power System Simulation Lab.,7,2c9fadbd7861a4a70178632fccb90df5,Control the power flow in transmission line through active and passive series compensation.,45,60,6.12,16,1,2,0.3825,0,3,"3,3,2,1,0,0,0,1,2,0,0,0,1,2"
EEE,2017-2018,9,2c9fadbd7861a4a70178632cdc9e0d64,EEE491,Power System Simulation Lab.,7,2c9fadbd7861a4a70178632fccb90df5,Control the power flow in transmission line through active and passive series compensation.,45,60,3.3,4,1,2,0.825,1,4,"3,3,2,1,0,0,0,1,2,0,0,0,1,2"
EEE,2017-2018,9,2c9fadbd7861a4a70178632cd0d70cc0,EEE491,Power System Simulation Lab.,7,2c9fadbd7861a4a70178632ff5fd0df9,Enhance the stability of power system using AVR and reactance control.,45,60,16,16,1,2,1,1,3,"3,3,2,1,0,0,0,1,2,0,0,0,1,2"
EEE,2017-2018,9,2c9fadbd7861a4a70178632cdc9e0d64,EEE491,Power System Simulation Lab.,7,2c9fadbd7861a4a70178632ff5fd0df9,Enhance the stability of power system using AVR and reactance control.,45,60,3.1,4,1,2,0.775,1,4,"3,3,2,1,0,0,0,1,2,0,0,0,1,2"
EEE,2017-2018,9,2c9fadbd7861a4a70178632cd0d70cc0,EEE491,Power System Simulation Lab.,7,2c9fadbd7861a4a7017863301bb10dfd,Perform load flow/short circuit analysis on a power system using ETAP/PSCAD.,45,60,4.52,16,1,2,0.2825,0,3,"3,3,2,1,3,0,0,1,2,0,0,0,1,2"
EEE,2017-2018,9,2c9fadbd7861a4a70178632cdc9e0d64,EEE491,Power System Simulation Lab.,7,2c9fadbd7861a4a7017863301bb10dfd,Perform load flow/short circuit analysis on a power system using ETAP/PSCAD.,45,60,0.9,4,1,2,0.225,0,4,"3,3,2,1,3,0,0,1,2,0,0,0,1,2"
EEE,2017-2018,9,2c9fadbd7861a4a70178632cd0d70cc0,EEE491,Power System Simulation Lab.,7,2c9fadbd7861a4a70178633050810fbb,Analyse load frequency control and transient stability using MATLAB � Simulink.,45,60,10.26,16,1,2,0.64125,1,3,"3,3,2,1,3,0,0,1,2,0,0,0,1,2"
EEE,2017-2018,9,2c9fadbd7861a4a70178632cdc9e0d64,EEE491,Power System Simulation Lab.,7,2c9fadbd7861a4a70178633050810fbb,Analyse load frequency control and transient stability using MATLAB � Simulink.,45,60,2,4,1,2,0.5,1,4,"3,3,2,1,3,0,0,1,2,0,0,0,1,2"
EEE,2017-2018,9,2c9fadbd7861a4a701786337ee7114bf,EEE463,PROCESS CONTROL AND INSTRUMENTATION,8,2c9fadbd78575761017859b6fe790696,Understand the behaviour of different processes and parameters in process control.,45,60,12,25,1,2,0.48,1,1,"3,0,0,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,9,2c9fadbd7861a4a701786337f8de151a,EEE463,PROCESS CONTROL AND INSTRUMENTATION,8,2c9fadbd78575761017859b6fe790696,Understand the behaviour of different processes and parameters in process control.,45,60,3.4,4,1,2,0.85,1,3,"3,0,0,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,9,2c9fadbd7861a4a701786337fe611540,EEE463,PROCESS CONTROL AND INSTRUMENTATION,8,2c9fadbd78575761017859b6fe790696,Understand the behaviour of different processes and parameters in process control.,45,60,35.7,120,1,2,0.2975,0,4,"3,0,0,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,9,2c9fadbd7861a4a701786337ee7114bf,EEE463,PROCESS CONTROL AND INSTRUMENTATION,8,2c9fadbd7861a4a70178633943b21562,Identify the required instrumentation in process control.,45,60,12,25,1,2,0.48,1,1,"3,0,0,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,9,2c9fadbd7861a4a701786337f39414f4,EEE463,PROCESS CONTROL AND INSTRUMENTATION,8,2c9fadbd7861a4a70178633943b21562,Identify the required instrumentation in process control.,45,60,3,10,1,2,0.3,0,2,"3,0,0,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,9,2c9fadbd7861a4a701786337f8de151a,EEE463,PROCESS CONTROL AND INSTRUMENTATION,8,2c9fadbd7861a4a70178633943b21562,Identify the required instrumentation in process control.,45,60,3.4,4,1,2,0.85,1,3,"3,0,0,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,9,2c9fadbd7861a4a701786337fe611540,EEE463,PROCESS CONTROL AND INSTRUMENTATION,8,2c9fadbd7861a4a70178633943b21562,Identify the required instrumentation in process control.,45,60,8.4,20,1,2,0.42,0,4,"3,0,0,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,9,2c9fadbd7861a4a701786337f39414f4,EEE463,PROCESS CONTROL AND INSTRUMENTATION,8,2c9fadbd7861a4a70178633979311567,"Develop dynamic model of gas, thermal and liquid systems.",45,60,7.5,25,1,2,0.3,0,2,"3,3,3,0,1,0,0,0,0,0,0,0,1,2"
EEE,2017-2018,9,2c9fadbd7861a4a701786337f8de151a,EEE463,PROCESS CONTROL AND INSTRUMENTATION,8,2c9fadbd7861a4a70178633979311567,"Develop dynamic model of gas, thermal and liquid systems.",45,60,3.4,4,1,2,0.85,1,3,"3,3,3,0,1,0,0,0,0,0,0,0,1,2"
EEE,2017-2018,9,2c9fadbd7861a4a701786337fe611540,EEE463,PROCESS CONTROL AND INSTRUMENTATION,8,2c9fadbd7861a4a70178633979311567,"Develop dynamic model of gas, thermal and liquid systems.",45,60,1.1,20,1,2,0.055,0,4,"3,3,3,0,1,0,0,0,0,0,0,0,1,2"
EEE,2017-2018,9,2c9fadbd7861a4a701786337f39414f4,EEE463,PROCESS CONTROL AND INSTRUMENTATION,8,2c9fadbd7861a4a701786339aae5156c,"Design of process controllers using proportional, integral and derivative components.",45,60,4.5,15,1,2,0.3,0,2,"3,3,3,0,1,0,0,0,0,0,0,0,2,2"
EEE,2017-2018,9,2c9fadbd7861a4a701786337f8de151a,EEE463,PROCESS CONTROL AND INSTRUMENTATION,8,2c9fadbd7861a4a701786339aae5156c,"Design of process controllers using proportional, integral and derivative components.",45,60,3.4,4,1,2,0.85,1,3,"3,3,3,0,1,0,0,0,0,0,0,0,2,2"
EEE,2017-2018,9,2c9fadbd7861a4a701786337fe611540,EEE463,PROCESS CONTROL AND INSTRUMENTATION,8,2c9fadbd7861a4a701786339aae5156c,"Design of process controllers using proportional, integral and derivative components.",45,60,11.5,20,1,2,0.575,1,4,"3,3,3,0,1,0,0,0,0,0,0,0,2,2"
EEE,2017-2018,9,2c9fadbd7861a4a701786337f8de151a,EEE463,PROCESS CONTROL AND INSTRUMENTATION,8,2c9fadbd7861a4a701786339de9b1570,Apply digital computer system in process control.,45,60,3.4,4,1,2,0.85,1,3,"3,2,3,0,2,0,0,0,0,0,0,0,2,2"
EEE,2017-2018,9,2c9fadbd7861a4a701786337fe611540,EEE463,PROCESS CONTROL AND INSTRUMENTATION,8,2c9fadbd7861a4a701786339de9b1570,Apply digital computer system in process control.,45,60,6.3,20,1,2,0.315,0,4,"3,2,3,0,2,0,0,0,0,0,0,0,2,2"
EEE,2016-2017,10,2c9fadbd785c7db501785cde73160279,EEE394,Microprocessor and Microcontroller Lab,6,2c9fadbd7857576101785935b2e9060c,Familiarize simulation tools like MPLAB IDE and Proteus for 8085/ PIC16F877.,60,70,18,26.67,1,2,0.674915636,1,3,"3,0,0,0,3,0,0,1,0,0,0,0,0,0"
EEE,2016-2017,10,2c9fadbd785c7db501785cde806f033e,EEE394,Microprocessor and Microcontroller Lab,6,2c9fadbd7857576101785935b2e9060c,Familiarize simulation tools like MPLAB IDE and Proteus for 8085/ PIC16F877.,60,70,2.4,6.67,1,2,0.35982009,0,4,"3,0,0,0,3,0,0,1,0,0,0,0,0,0"
EEE,2016-2017,10,2c9fadbd785c7db501785cde73160279,EEE394,Microprocessor and Microcontroller Lab,6,2c9fadbd7857576101785935e4bd0610,Develop codes for configuring peripherals of PIC16F877.,60,70,18,26.67,1,2,0.674915636,1,3,"3,2,0,0,2,0,0,1,0,0,0,0,0,0"
EEE,2016-2017,10,2c9fadbd785c7db501785cde806f033e,EEE394,Microprocessor and Microcontroller Lab,6,2c9fadbd7857576101785935e4bd0610,Develop codes for configuring peripherals of PIC16F877.,60,70,5.6,6.67,1,2,0.83958021,1,4,"3,2,0,0,2,0,0,1,0,0,0,0,0,0"
EEE,2016-2017,10,2c9fadbd785c7db501785cde73160279,EEE394,Microprocessor and Microcontroller Lab,6,2c9fadbd78575761017859360d2b0614,Implement a real time application using PIC16F877.,60,70,18,26.67,1,2,0.674915636,1,3,"3,3,3,0,3,0,0,1,2,0,0,0,1,2"
EEE,2016-2017,10,2c9fadbd785c7db501785cde806f033e,EEE394,Microprocessor and Microcontroller Lab,6,2c9fadbd78575761017859360d2b0614,Implement a real time application using PIC16F877.,60,70,4,6.67,1,2,0.59970015,0,4,"3,3,3,0,3,0,0,1,2,0,0,0,1,2"
EEE,2016-2017,10,2c9fadbd7861a4a701786346e4a9182a,EEE391,Electrical Machines Lab II,5,2c9fadbd7861a4a701786343e83b17c3,Construct the equivalent circuit of induction motors and predetermine the characteristics.,45,60,8,20,1,2,0.4,0,3,"3,3,0,0,0,0,0,1,3,0,0,0,0,0"
EEE,2016-2017,10,2c9fadbd7861a4a701786346f1e71970,EEE391,Electrical Machines Lab II,5,2c9fadbd7861a4a701786343e83b17c3,Construct the equivalent circuit of induction motors and predetermine the characteristics.,45,60,5,5,1,2,1,1,4,"3,3,0,0,0,0,0,1,3,0,0,0,0,0"
EEE,2016-2017,10,2c9fadbd7861a4a701786346e4a9182a,EEE391,Electrical Machines Lab II,5,2c9fadbd7861a4a701786344164317c7,Analyze the performance characteristics of synchronous and asynchronous machines.,45,60,13.35,20,1,2,0.6675,1,3,"3,3,0,0,0,0,0,1,3,0,0,0,0,0"
EEE,2016-2017,10,2c9fadbd7861a4a701786346f1e71970,EEE391,Electrical Machines Lab II,5,2c9fadbd7861a4a701786344164317c7,Analyze the performance characteristics of synchronous and asynchronous machines.,45,60,4.75,5,1,2,0.95,1,4,"3,3,0,0,0,0,0,1,3,0,0,0,0,0"
EEE,2016-2017,10,2c9fadbd7861a4a701786346e4a9182a,EEE391,Electrical Machines Lab II,5,2c9fadbd7861a4a70178634444a617cb,Implement speed control of asynchronous motors.,45,60,17.2,20,1,2,0.86,1,3,"3,2,0,0,0,0,0,1,3,0,0,0,0,0"
EEE,2016-2017,10,2c9fadbd7861a4a701786346f1e71970,EEE391,Electrical Machines Lab II,5,2c9fadbd7861a4a70178634444a617cb,Implement speed control of asynchronous motors.,45,60,5,5,1,2,1,1,4,"3,2,0,0,0,0,0,1,3,0,0,0,0,0"
EEE,2016-2017,10,2c9fadbd7861a4a701786346e4a9182a,EEE391,Electrical Machines Lab II,5,2c9fadbd7861a4a7017863446a4717cf,Demonstrate the connection of synchronous and asynchronous machines to infinite bus bar.,45,60,4.15,20,1,2,0.2075,0,3,"3,3,0,0,0,0,0,1,3,0,0,0,0,0"
EEE,2016-2017,10,2c9fadbd7861a4a701786346f1e71970,EEE391,Electrical Machines Lab II,5,2c9fadbd7861a4a7017863446a4717cf,Demonstrate the connection of synchronous and asynchronous machines to infinite bus bar.,45,60,4.75,5,1,2,0.95,1,4,"3,3,0,0,0,0,0,1,3,0,0,0,0,0"
EEE,2017-2018,10,2c9fadbd785757610178588e8a6500e5,EEE492,Power Electronics Lab.,7,2c9fadbd7852319501785442c5581167,Verify the static and switching characteristics of power semiconductor device through simulation and experiments,60,70,12.25,20,1,2,0.6125,1,3,"3,0,0,0,2,0,0,1,2,0,0,0,3,2"
EEE,2017-2018,10,2c9fadbd785757610178588e96a8018d,EEE492,Power Electronics Lab.,7,2c9fadbd7852319501785442c5581167,Verify the static and switching characteristics of power semiconductor device through simulation and experiments,60,70,0.4,5,1,2,0.08,0,4,"3,0,0,0,2,0,0,1,2,0,0,0,3,2"
EEE,2017-2018,10,2c9fadbd785757610178588e8a6500e5,EEE492,Power Electronics Lab.,7,2c9fadbd78523195017854430eca116b,Build power converter circuits with associated controls and validate the theoretical concepts under various operating modes.,60,70,12.25,20,1,2,0.6125,1,3,"3,3,3,0,2,0,0,1,2,0,0,0,2,2"
EEE,2017-2018,10,2c9fadbd785757610178588e96a8018d,EEE492,Power Electronics Lab.,7,2c9fadbd78523195017854430eca116b,Build power converter circuits with associated controls and validate the theoretical concepts under various operating modes.,60,70,4.1,5,1,2,0.82,1,4,"3,3,3,0,2,0,0,1,2,0,0,0,2,2"
EEE,2017-2018,10,2c9fadbd785757610178588e8a6500e5,EEE492,Power Electronics Lab.,7,2c9fadbd78523195017854434287116f,Analyze power electronic circuit behaviour under different circuit conditions,60,70,12.25,20,1,2,0.6125,1,3,"3,3,3,2,2,0,0,1,2,0,0,0,2,2"
EEE,2017-2018,10,2c9fadbd785757610178588e96a8018d,EEE492,Power Electronics Lab.,7,2c9fadbd78523195017854434287116f,Analyze power electronic circuit behaviour under different circuit conditions,60,70,3.8,5,1,2,0.76,1,4,"3,3,3,2,2,0,0,1,2,0,0,0,2,2"
EEE,2017-2018,10,2c9fadbd785757610178588e8a6500e5,EEE492,Power Electronics Lab.,7,2c9fadbd78523195017854437b7d1173,Interpret experimental results with theoretical concepts of various power electronic converters.,60,70,12.25,20,1,2,0.6125,1,3,"3,3,2,1,2,0,0,1,0,0,0,0,2,2"
EEE,2017-2018,10,2c9fadbd785757610178588e96a8018d,EEE492,Power Electronics Lab.,7,2c9fadbd78523195017854437b7d1173,Interpret experimental results with theoretical concepts of various power electronic converters.,60,70,0.7,5,1,2,0.14,0,4,"3,3,2,1,2,0,0,1,0,0,0,0,2,2"
EEE,2017-2018,10,2c9fadbd7861a4a701786323be5108fe,EEE441,Electrical Drives and Control,7,2c9fadbd7861a4a7017863212aaf0709,Understand the steady state and transient characteristics of an electric drive system.,50,60,4.4,10,1,2,0.44,0,1,"3,1,0,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,10,2c9fadbd7861a4a701786323d8320a57,EEE441,Electrical Drives and Control,7,2c9fadbd7861a4a7017863212aaf0709,Understand the steady state and transient characteristics of an electric drive system.,50,60,3,4,1,2,0.75,1,3,"3,1,0,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,10,2c9fadbd7861a4a701786323e6b70b10,EEE441,Electrical Drives and Control,7,2c9fadbd7861a4a7017863212aaf0709,Understand the steady state and transient characteristics of an electric drive system.,50,60,6.9,20,1,2,0.345,0,4,"3,1,0,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,10,2c9fadbd7861a4a701786323be5108fe,EEE441,Electrical Drives and Control,7,2c9fadbd7861a4a7017863217634070d,Analyze the performance of motors used in electric drives.,50,60,17.6,40,1,2,0.44,0,1,"3,3,0,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,10,2c9fadbd7861a4a701786323cb1d09b2,EEE441,Electrical Drives and Control,7,2c9fadbd7861a4a7017863217634070d,Analyze the performance of motors used in electric drives.,50,60,12.8,20,1,2,0.64,1,2,"3,3,0,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,10,2c9fadbd7861a4a701786323d8320a57,EEE441,Electrical Drives and Control,7,2c9fadbd7861a4a7017863217634070d,Analyze the performance of motors used in electric drives.,50,60,3,4,1,2,0.75,1,3,"3,3,0,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,10,2c9fadbd7861a4a701786323e6b70b10,EEE441,Electrical Drives and Control,7,2c9fadbd7861a4a7017863217634070d,Analyze the performance of motors used in electric drives.,50,60,5.9,20,1,2,0.295,0,4,"3,3,0,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,10,2c9fadbd7861a4a701786323cb1d09b2,EEE441,Electrical Drives and Control,7,2c9fadbd7861a4a701786321b80a0711,Select a suitable motor for a specific drive application.,50,60,12.8,20,1,2,0.64,1,2,"3,3,3,0,0,0,0,0,0,0,0,0,0,0"
