programCode,AcademicYear,UserUID,FormTitle,examID,CourseCode,CourseName,BriefDescription,Semester,CourseOutcomeID,CourseOutcome,Threshold,Target,scoreAwarded,TotalPoints,DifficultyLevel,TaxonomyID,percentage,OBE_attainment,attainment,Exam_type,Mapping
EEE,2016-2017,10,EEE391_Continuous Evaluation_B.Tech_EEE_S5B 2016-2017,2c9fadbd7861a4a701786346e4a9182a,EEE391,Electrical Machines Lab II,,5,2c9fadbd7861a4a70178634444a617cb,Implement speed control of asynchronous motors.,35,60,17.2,20,2,2,0.86,2,1,3,"3,2,0,0,0,0,0,1,3,0,0,0,0,0,0"
EEE,2016-2017,10,EEE391_End Semester_B.Tech_EEE_S5B 2016-2017,2c9fadbd7861a4a701786346f1e71970,EEE391,Electrical Machines Lab II,,5,2c9fadbd7861a4a70178634444a617cb,Implement speed control of asynchronous motors.,35,60,5,5,2,2,1,2,1,4,"3,2,0,0,0,0,0,1,3,0,0,0,0,0,0"
EEE,2016-2017,10,EEE391_Continuous Evaluation_B.Tech_EEE_S5B 2016-2017,2c9fadbd7861a4a701786346e4a9182a,EEE391,Electrical Machines Lab II,,5,2c9fadbd7861a4a7017863446a4717cf,Demonstrate the connection of synchronous and asynchronous machines to infinite bus bar.,35,60,4.15,20,2,2,0.2075,0,0,3,"3,3,0,0,0,0,0,1,3,0,0,0,0,0,0"
EEE,2016-2017,10,EEE391_End Semester_B.Tech_EEE_S5B 2016-2017,2c9fadbd7861a4a701786346f1e71970,EEE391,Electrical Machines Lab II,,5,2c9fadbd7861a4a7017863446a4717cf,Demonstrate the connection of synchronous and asynchronous machines to infinite bus bar.,35,60,4.75,5,2,2,0.95,2,1,4,"3,3,0,0,0,0,0,1,3,0,0,0,0,0,0"
EEE,2017-2018,10,EEE492_Continuous Evaluation_B.Tech_EEE_S7B 2017-2018,2c9fadbd785757610178588e8a6500e5,EEE492,Power Electronics Lab.,,7,2c9fadbd7852319501785442c5581167,Verify the static and switching characteristics of power semiconductor device through simulation and experiments,50,60,12.25,20,2,2,0.6125,2,1,3,"3,0,0,0,2,0,0,1,2,0,0,0,3,2,0"
EEE,2017-2018,10,EEE492_End Semester_B.Tech_EEE_S7B 2017-2018,2c9fadbd785757610178588e96a8018d,EEE492,Power Electronics Lab.,,7,2c9fadbd7852319501785442c5581167,Verify the static and switching characteristics of power semiconductor device through simulation and experiments,50,60,0.4,5,2,2,0.08,0,0,4,"3,0,0,0,2,0,0,1,2,0,0,0,3,2,0"
EEE,2017-2018,10,EEE492_Continuous Evaluation_B.Tech_EEE_S7B 2017-2018,2c9fadbd785757610178588e8a6500e5,EEE492,Power Electronics Lab.,,7,2c9fadbd78523195017854430eca116b,Build power converter circuits with associated controls and validate the theoretical concepts under various operating modes.,50,60,12.25,20,2,2,0.6125,2,1,3,"3,3,3,0,2,0,0,1,2,0,0,0,2,2,1"
EEE,2017-2018,10,EEE492_End Semester_B.Tech_EEE_S7B 2017-2018,2c9fadbd785757610178588e96a8018d,EEE492,Power Electronics Lab.,,7,2c9fadbd78523195017854430eca116b,Build power converter circuits with associated controls and validate the theoretical concepts under various operating modes.,50,60,4.1,5,2,2,0.82,2,1,4,"3,3,3,0,2,0,0,1,2,0,0,0,2,2,1"
EEE,2017-2018,10,EEE492_Continuous Evaluation_B.Tech_EEE_S7B 2017-2018,2c9fadbd785757610178588e8a6500e5,EEE492,Power Electronics Lab.,,7,2c9fadbd78523195017854434287116f,Analyze power electronic circuit behaviour under different circuit conditions,50,60,12.25,20,2,2,0.6125,2,1,3,"3,3,3,2,2,0,0,1,2,0,0,0,2,2,0"
EEE,2017-2018,10,EEE492_End Semester_B.Tech_EEE_S7B 2017-2018,2c9fadbd785757610178588e96a8018d,EEE492,Power Electronics Lab.,,7,2c9fadbd78523195017854434287116f,Analyze power electronic circuit behaviour under different circuit conditions,50,60,3.8,5,2,2,0.76,2,1,4,"3,3,3,2,2,0,0,1,2,0,0,0,2,2,0"
EEE,2017-2018,10,EEE492_Continuous Evaluation_B.Tech_EEE_S7B 2017-2018,2c9fadbd785757610178588e8a6500e5,EEE492,Power Electronics Lab.,,7,2c9fadbd78523195017854437b7d1173,Interpret experimental results with theoretical concepts of various power electronic converters.,50,60,12.25,20,2,2,0.6125,2,1,3,"3,3,2,1,2,0,0,1,0,0,0,0,2,2,0"
EEE,2017-2018,10,EEE492_End Semester_B.Tech_EEE_S7B 2017-2018,2c9fadbd785757610178588e96a8018d,EEE492,Power Electronics Lab.,,7,2c9fadbd78523195017854437b7d1173,Interpret experimental results with theoretical concepts of various power electronic converters.,50,60,0.7,5,2,2,0.14,0,0,4,"3,3,2,1,2,0,0,1,0,0,0,0,2,2,0"
EEE,2017-2018,10,EEE499_Continuous Evaluation_B.Tech_EEE_S8B 2017-2018,2c9fadbd78575761017858b1607703e5,EEE499,Project,,8,2c9fadbd78575761017858af742b03c6,Create a set up through proper design and investigate the system using the engineering knowledge acquired.,35,60,15.2,16,2,2,0.95,2,1,3,"3,3,3,3,0,0,0,0,0,0,0,0,3,3,0"
EEE,2017-2018,10,EEE499_End Semester_B.Tech_EEE_S8B 2017-2018,2c9fadbd78575761017858b16d8804a1,EEE499,Project,,8,2c9fadbd78575761017858af742b03c6,Create a set up through proper design and investigate the system using the engineering knowledge acquired.,35,60,4,4,2,2,1,2,1,4,"3,3,3,3,0,0,0,0,0,0,0,0,3,3,0"
EEE,2017-2018,10,EEE499_Continuous Evaluation_B.Tech_EEE_S8B 2017-2018,2c9fadbd78575761017858b1607703e5,EEE499,Project,,8,2c9fadbd78575761017858af8df503ca,Estimate and manage the cost and time of the project.,35,60,15.2,16,2,2,0.95,2,1,3,"0,0,0,0,0,0,0,0,0,0,3,0,3,3,0"
EEE,2017-2018,10,EEE499_End Semester_B.Tech_EEE_S8B 2017-2018,2c9fadbd78575761017858b16d8804a1,EEE499,Project,,8,2c9fadbd78575761017858af8df503ca,Estimate and manage the cost and time of the project.,35,60,3.6,4,2,2,0.9,2,1,4,"0,0,0,0,0,0,0,0,0,0,3,0,3,3,0"
EEE,2017-2018,10,EEE499_Continuous Evaluation_B.Tech_EEE_S8B 2017-2018,2c9fadbd78575761017858b1607703e5,EEE499,Project,,8,2c9fadbd78575761017858afb59703ce,Present the project with clarity and ethics in both oral and written mode.,35,60,15.2,16,2,2,0.95,2,1,3,"0,0,0,0,0,0,0,3,3,3,0,3,3,3,0"
EEE,2017-2018,10,EEE499_End Semester_B.Tech_EEE_S8B 2017-2018,2c9fadbd78575761017858b16d8804a1,EEE499,Project,,8,2c9fadbd78575761017858afb59703ce,Present the project with clarity and ethics in both oral and written mode.,35,60,4,4,2,2,1,2,1,4,"0,0,0,0,0,0,0,3,3,3,0,3,3,3,0"
EEE,2017-2018,10,EEE499_Continuous Evaluation_B.Tech_EEE_S8B 2017-2018,2c9fadbd78575761017858b1607703e5,EEE499,Project,,8,2c9fadbd78575761017858aff1bd03d2,Develop a team and effectively participate in the team to execute the project.,35,60,15.2,16,2,2,0.95,2,1,3,"0,0,0,0,0,0,0,3,3,0,0,0,3,3,0"
EEE,2017-2018,10,EEE499_End Semester_B.Tech_EEE_S8B 2017-2018,2c9fadbd78575761017858b16d8804a1,EEE499,Project,,8,2c9fadbd78575761017858aff1bd03d2,Develop a team and effectively participate in the team to execute the project.,35,60,3.6,4,2,2,0.9,2,1,4,"0,0,0,0,0,0,0,3,3,0,0,0,3,3,0"
EEE,2017-2018,10,EEE499_Continuous Evaluation_B.Tech_EEE_S8B 2017-2018,2c9fadbd78575761017858b1607703e5,EEE499,Project,,8,2c9fadbd78575761017858b02bf503d6,"Support the environmental , social and engineering discipline through the project.",35,60,15.2,16,2,2,0.95,2,1,3,"0,0,0,0,3,3,3,3,3,0,0,3,3,3,0"
EEE,2017-2018,10,EEE499_End Semester_B.Tech_EEE_S8B 2017-2018,2c9fadbd78575761017858b16d8804a1,EEE499,Project,,8,2c9fadbd78575761017858b02bf503d6,"Support the environmental , social and engineering discipline through the project.",35,60,3.8,4,2,2,0.95,2,1,4,"0,0,0,0,3,3,3,3,3,0,0,3,3,3,0"
EEE,2017-2018,10,EEE441_Periodical Exam I_B.Tech_EEE_S7B 2017-2018,2c9fadbd7861a4a701786323be5108fe,EEE441,Electrical Drives and Control,,7,2c9fadbd7861a4a7017863212aaf0709,Understand the steady state and transient characteristics of an electric drive system.,40,50,4.4,10,2,2,0.44,1,1,1,"3,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,10,EEE441_Continuous Evaluation_B.Tech_EEE_S7B 2017-2018,2c9fadbd7861a4a701786323d8320a57,EEE441,Electrical Drives and Control,,7,2c9fadbd7861a4a7017863212aaf0709,Understand the steady state and transient characteristics of an electric drive system.,40,50,3,4,2,2,0.75,2,1,3,"3,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,10,EEE441_End Semester_B.Tech_EEE_S7B 2017-2018,2c9fadbd7861a4a701786323e6b70b10,EEE441,Electrical Drives and Control,,7,2c9fadbd7861a4a7017863212aaf0709,Understand the steady state and transient characteristics of an electric drive system.,40,50,6.9,20,2,2,0.345,0,0,4,"3,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,10,EEE441_Periodical Exam I_B.Tech_EEE_S7B 2017-2018,2c9fadbd7861a4a701786323be5108fe,EEE441,Electrical Drives and Control,,7,2c9fadbd7861a4a7017863217634070d,Analyze the performance of motors used in electric drives.,40,50,17.6,40,2,2,0.44,1,1,1,"3,3,0,0,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,10,EEE441_Periodical Exam II_B.Tech_EEE_S7B 2017-2018,2c9fadbd7861a4a701786323cb1d09b2,EEE441,Electrical Drives and Control,,7,2c9fadbd7861a4a7017863217634070d,Analyze the performance of motors used in electric drives.,40,50,12.8,20,2,2,0.64,2,1,2,"3,3,0,0,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,10,EEE441_Continuous Evaluation_B.Tech_EEE_S7B 2017-2018,2c9fadbd7861a4a701786323d8320a57,EEE441,Electrical Drives and Control,,7,2c9fadbd7861a4a7017863217634070d,Analyze the performance of motors used in electric drives.,40,50,3,4,2,2,0.75,2,1,3,"3,3,0,0,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,10,EEE441_End Semester_B.Tech_EEE_S7B 2017-2018,2c9fadbd7861a4a701786323e6b70b10,EEE441,Electrical Drives and Control,,7,2c9fadbd7861a4a7017863217634070d,Analyze the performance of motors used in electric drives.,40,50,5.9,20,2,2,0.295,0,0,4,"3,3,0,0,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,10,EEE441_Periodical Exam II_B.Tech_EEE_S7B 2017-2018,2c9fadbd7861a4a701786323cb1d09b2,EEE441,Electrical Drives and Control,,7,2c9fadbd7861a4a701786321b80a0711,Select a suitable motor for a specific drive application.,40,50,12.8,20,2,2,0.64,2,1,2,"3,3,3,0,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,10,EEE441_Continuous Evaluation_B.Tech_EEE_S7B 2017-2018,2c9fadbd7861a4a701786323d8320a57,EEE441,Electrical Drives and Control,,7,2c9fadbd7861a4a701786321b80a0711,Select a suitable motor for a specific drive application.,40,50,3,4,2,2,0.75,2,1,3,"3,3,3,0,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,10,EEE441_End Semester_B.Tech_EEE_S7B 2017-2018,2c9fadbd7861a4a701786323e6b70b10,EEE441,Electrical Drives and Control,,7,2c9fadbd7861a4a701786321b80a0711,Select a suitable motor for a specific drive application.,40,50,3.5,20,2,2,0.175,0,0,4,"3,3,3,0,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,10,EEE441_Periodical Exam II_B.Tech_EEE_S7B 2017-2018,2c9fadbd7861a4a701786323cb1d09b2,EEE441,Electrical Drives and Control,,7,2c9fadbd7861a4a701786321fd380783,Illustrate suitable control techniques for DC and AC electric drives.,40,50,6.4,10,2,2,0.64,2,1,2,"3,3,2,0,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,10,EEE441_Continuous Evaluation_B.Tech_EEE_S7B 2017-2018,2c9fadbd7861a4a701786323d8320a57,EEE441,Electrical Drives and Control,,7,2c9fadbd7861a4a701786321fd380783,Illustrate suitable control techniques for DC and AC electric drives.,40,50,3,4,2,2,0.75,2,1,3,"3,3,2,0,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,10,EEE441_End Semester_B.Tech_EEE_S7B 2017-2018,2c9fadbd7861a4a701786323e6b70b10,EEE441,Electrical Drives and Control,,7,2c9fadbd7861a4a701786321fd380783,Illustrate suitable control techniques for DC and AC electric drives.,40,50,9.3,20,2,2,0.465,1,1,4,"3,3,2,0,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,10,EEE441_Continuous Evaluation_B.Tech_EEE_S7B 2017-2018,2c9fadbd7861a4a701786323d8320a57,EEE441,Electrical Drives and Control,,7,2c9fadbd7861a4a7017863223eba08ea,Discuss the control of special electric machines.,40,50,3,4,2,2,0.75,2,1,3,"3,2,0,0,0,0,0,0,0,0,0,0,1,1,0"
EEE,2017-2018,10,EEE441_End Semester_B.Tech_EEE_S7B 2017-2018,2c9fadbd7861a4a701786323e6b70b10,EEE441,Electrical Drives and Control,,7,2c9fadbd7861a4a7017863223eba08ea,Discuss the control of special electric machines.,40,50,6.4,20,2,2,0.32,0,0,4,"3,2,0,0,0,0,0,0,0,0,0,0,1,1,0"
EEE,2017-2018,10,EEE491_Continuous Evaluation_B.Tech_EEE_S7B 2017-2018,2c9fadbd7861a4a70178632cd0d70cc0,EEE491,Power System Simulation Lab.,,7,2c9fadbd78575761017859b7ae23069a,Analyse and improve the performance characteristic of transmission lines through compensation.,40,50,78.6,96,2,2,0.81875,2,1,3,"3,3,2,1,0,0,0,1,2,0,0,0,1,2,0"
EEE,2017-2018,10,EEE491_End Semester_B.Tech_EEE_S7B 2017-2018,2c9fadbd7861a4a70178632cdc9e0d64,EEE491,Power System Simulation Lab.,,7,2c9fadbd78575761017859b7ae23069a,Analyse and improve the performance characteristic of transmission lines through compensation.,40,50,18,24,2,2,0.75,2,1,4,"3,3,2,1,0,0,0,1,2,0,0,0,1,2,0"
EEE,2017-2018,10,EEE491_Continuous Evaluation_B.Tech_EEE_S7B 2017-2018,2c9fadbd7861a4a70178632cd0d70cc0,EEE491,Power System Simulation Lab.,,7,2c9fadbd7861a4a70178632fccb90df5,Control the power flow in transmission line through active and passive series compensation.,35,60,9.04,16,2,2,0.565,1,1,3,"3,3,2,1,0,0,0,1,2,0,0,0,1,2,0"
EEE,2017-2018,10,EEE491_End Semester_B.Tech_EEE_S7B 2017-2018,2c9fadbd7861a4a70178632cdc9e0d64,EEE491,Power System Simulation Lab.,,7,2c9fadbd7861a4a70178632fccb90df5,Control the power flow in transmission line through active and passive series compensation.,35,60,1.6,4,2,2,0.4,1,1,4,"3,3,2,1,0,0,0,1,2,0,0,0,1,2,0"
EEE,2017-2018,10,EEE491_Continuous Evaluation_B.Tech_EEE_S7B 2017-2018,2c9fadbd7861a4a70178632cd0d70cc0,EEE491,Power System Simulation Lab.,,7,2c9fadbd7861a4a70178632ff5fd0df9,Enhance the stability of power system using AVR and reactance control.,35,60,12,16,2,2,0.75,2,1,3,"3,3,2,1,0,0,0,1,2,0,0,0,1,2,0"
EEE,2017-2018,10,EEE491_End Semester_B.Tech_EEE_S7B 2017-2018,2c9fadbd7861a4a70178632cdc9e0d64,EEE491,Power System Simulation Lab.,,7,2c9fadbd7861a4a70178632ff5fd0df9,Enhance the stability of power system using AVR and reactance control.,35,60,3.3,4,2,2,0.825,2,1,4,"3,3,2,1,0,0,0,1,2,0,0,0,1,2,0"
EEE,2017-2018,10,EEE491_Continuous Evaluation_B.Tech_EEE_S7B 2017-2018,2c9fadbd7861a4a70178632cd0d70cc0,EEE491,Power System Simulation Lab.,,7,2c9fadbd7861a4a7017863301bb10dfd,Perform load flow/short circuit analysis on a power system using ETAP/PSCAD.,35,60,13.04,16,2,2,0.815,2,1,3,"3,3,2,1,3,0,0,1,2,0,0,0,1,2,0"
EEE,2017-2018,10,EEE491_End Semester_B.Tech_EEE_S7B 2017-2018,2c9fadbd7861a4a70178632cdc9e0d64,EEE491,Power System Simulation Lab.,,7,2c9fadbd7861a4a7017863301bb10dfd,Perform load flow/short circuit analysis on a power system using ETAP/PSCAD.,35,60,2.3,4,2,2,0.575,1,1,4,"3,3,2,1,3,0,0,1,2,0,0,0,1,2,0"
EEE,2017-2018,10,EEE491_Continuous Evaluation_B.Tech_EEE_S7B 2017-2018,2c9fadbd7861a4a70178632cd0d70cc0,EEE491,Power System Simulation Lab.,,7,2c9fadbd7861a4a70178633050810fbb,Analyse load frequency control and transient stability using MATLAB � Simulink.,35,60,12.52,16,2,2,0.7825,2,1,3,"3,3,2,1,3,0,0,1,2,0,0,0,1,2,0"
EEE,2017-2018,10,EEE491_End Semester_B.Tech_EEE_S7B 2017-2018,2c9fadbd7861a4a70178632cdc9e0d64,EEE491,Power System Simulation Lab.,,7,2c9fadbd7861a4a70178633050810fbb,Analyse load frequency control and transient stability using MATLAB � Simulink.,35,60,2.8,4,2,2,0.7,2,1,4,"3,3,2,1,3,0,0,1,2,0,0,0,1,2,0"
ECE,2019-2020,7,15ECE202_Continuous Evaluation_B.Tech_ECE_S3B 2019-2020,2c9fadbd77eac38f0177ed3b90e62f91,15ECE202,Digital Circuits and Systems,,3,8a83834565dc8cac0165e6cc70320383,15ECE202.CO3 Able to apply the basics of Boolean logic and the number system and codes for representing Boolean variables.,45,60,3.8,4,2,2,0.95,2,1,3,"3,0,0,0,0,0,0,0,0,0,0,0,0,0"
ECE,2019-2020,7,15ECE202_Continuous Evaluation_B.Tech_ECE_S3B 2019-2020,2c9fadbd77eac38f0177ed3b90e62f91,15ECE202,Digital Circuits and Systems,,3,8a83834565dc8cac0165e6cc70320383,15ECE202.CO3 Able to apply the basics of Boolean logic and the number system and codes for representing Boolean variables.,45,60,3.8,4,2,2,0.95,2,1,3,"3,0,0,0,0,0,0,0,0,0,0,0,2,0"
ECE,2019-2020,7,15ECE202_Periodical Exam II_B.Tech_ECE_S3B 2019-2020,2c9fadbd77eac38f0177ed3ba2a73111,15ECE202,Digital Circuits and Systems,,3,8a83834565dc8cac0165e6cc70320383,15ECE202.CO3 Able to apply the basics of Boolean logic and the number system and codes for representing Boolean variables.,45,60,11,25,2,2,0.44,1,0,2,"3,0,0,0,0,0,0,0,0,0,0,0,0,0"
ECE,2019-2020,7,15ECE202_Periodical Exam II_B.Tech_ECE_S3B 2019-2020,2c9fadbd77eac38f0177ed3ba2a73111,15ECE202,Digital Circuits and Systems,,3,8a83834565dc8cac0165e6cc70320383,15ECE202.CO3 Able to apply the basics of Boolean logic and the number system and codes for representing Boolean variables.,45,60,11,25,2,2,0.44,1,0,2,"3,0,0,0,0,0,0,0,0,0,0,0,2,0"
ECE,2019-2020,7,15ECE202_End Semester_B.Tech_ECE_S3B 2019-2020,2c9fadbd77eac38f0177ed3bb9ab3202,15ECE202,Digital Circuits and Systems,,3,8a83834565dc8cac0165e6cc70320383,15ECE202.CO3 Able to apply the basics of Boolean logic and the number system and codes for representing Boolean variables.,45,60,10.3,11.11,2,2,0.927092709,2,1,4,"3,0,0,0,0,0,0,0,0,0,0,0,0,0"
ECE,2019-2020,7,15ECE202_End Semester_B.Tech_ECE_S3B 2019-2020,2c9fadbd77eac38f0177ed3bb9ab3202,15ECE202,Digital Circuits and Systems,,3,8a83834565dc8cac0165e6cc70320383,15ECE202.CO3 Able to apply the basics of Boolean logic and the number system and codes for representing Boolean variables.,45,60,10.3,11.11,2,2,0.927092709,2,1,4,"3,0,0,0,0,0,0,0,0,0,0,0,2,0"
ECE,2019-2020,7,15ECE202_Continuous Evaluation_B.Tech_ECE_S3B 2019-2020,2c9fadbd77eac38f0177ed3b90e62f91,15ECE202,Digital Circuits and Systems,,3,8a83834565dc8cac0165e6ccc9780392,15ECE202.CO4 Able to comprehend the design and working of basic combinational and sequential subsystems,45,60,3.8,4,2,2,0.95,2,1,3,"3,3,3,0,0,0,0,0,0,0,0,0,0,0"
ECE,2019-2020,7,15ECE202_Continuous Evaluation_B.Tech_ECE_S3B 2019-2020,2c9fadbd77eac38f0177ed3b90e62f91,15ECE202,Digital Circuits and Systems,,3,8a83834565dc8cac0165e6ccc9780392,15ECE202.CO4 Able to comprehend the design and working of basic combinational and sequential subsystems,45,60,3.8,4,2,2,0.95,2,1,3,"3,3,3,0,0,0,0,0,0,0,0,0,2,0"
ECE,2019-2020,7,15ECE202_Periodical Exam II_B.Tech_ECE_S3B 2019-2020,2c9fadbd77eac38f0177ed3ba2a73111,15ECE202,Digital Circuits and Systems,,3,8a83834565dc8cac0165e6ccc9780392,15ECE202.CO4 Able to comprehend the design and working of basic combinational and sequential subsystems,45,60,11,25,2,2,0.44,1,0,2,"3,3,3,0,0,0,0,0,0,0,0,0,0,0"
ECE,2019-2020,7,15ECE202_Periodical Exam II_B.Tech_ECE_S3B 2019-2020,2c9fadbd77eac38f0177ed3ba2a73111,15ECE202,Digital Circuits and Systems,,3,8a83834565dc8cac0165e6ccc9780392,15ECE202.CO4 Able to comprehend the design and working of basic combinational and sequential subsystems,45,60,11,25,2,2,0.44,1,0,2,"3,3,3,0,0,0,0,0,0,0,0,0,2,0"
ECE,2019-2020,7,15ECE202_End Semester_B.Tech_ECE_S3B 2019-2020,2c9fadbd77eac38f0177ed3bb9ab3202,15ECE202,Digital Circuits and Systems,,3,8a83834565dc8cac0165e6ccc9780392,15ECE202.CO4 Able to comprehend the design and working of basic combinational and sequential subsystems,45,60,5.07,7.67,2,2,0.661016949,2,1,4,"3,3,3,0,0,0,0,0,0,0,0,0,0,0"
ECE,2019-2020,7,15ECE202_End Semester_B.Tech_ECE_S3B 2019-2020,2c9fadbd77eac38f0177ed3bb9ab3202,15ECE202,Digital Circuits and Systems,,3,8a83834565dc8cac0165e6ccc9780392,15ECE202.CO4 Able to comprehend the design and working of basic combinational and sequential subsystems,45,60,5.07,7.67,2,2,0.661016949,2,1,4,"3,3,3,0,0,0,0,0,0,0,0,0,2,0"
ECE,2019-2020,7,15ECE202_Periodical 2,ff8081816e4bd8c2016e5932e8bb0577,15ECE202,Digital Circuits and Systems,,3,8a83834565dc8cac0165e6ccc9780392,15ECE202.CO4 Able to comprehend the design and working of basic combinational and sequential subsystems,45,60,1.5,10,1,3,0.15,0,0,2,"3,3,3,0,0,0,0,0,0,0,0,0,0,0"
ECE,2019-2020,7,15ECE202_Periodical 2,ff8081816e4bd8c2016e5932e8bb0577,15ECE202,Digital Circuits and Systems,,3,8a83834565dc8cac0165e6ccc9780392,15ECE202.CO4 Able to comprehend the design and working of basic combinational and sequential subsystems,45,60,1.5,10,1,3,0.15,0,0,2,"3,3,3,0,0,0,0,0,0,0,0,0,2,0"
ECE,2019-2020,7,15ECE202_Periodical 2,ff8081816e4bd8c2016e5932e8bb0577,15ECE202,Digital Circuits and Systems,,3,8a83834565dc8cac0165e6ccc9780392,15ECE202.CO4 Able to comprehend the design and working of basic combinational and sequential subsystems,45,60,20.5,40,2,3,0.5125,1,1,2,"3,3,3,0,0,0,0,0,0,0,0,0,0,0"
ECE,2019-2020,7,15ECE202_Periodical 2,ff8081816e4bd8c2016e5932e8bb0577,15ECE202,Digital Circuits and Systems,,3,8a83834565dc8cac0165e6ccc9780392,15ECE202.CO4 Able to comprehend the design and working of basic combinational and sequential subsystems,45,60,20.5,40,2,3,0.5125,1,1,2,"3,3,3,0,0,0,0,0,0,0,0,0,2,0"
ECE,2019-2020,7,15ECE202_Continuous Evaluation_B.Tech_ECE_S3B 2019-2020,2c9fadbd77eac38f0177ed3b90e62f91,15ECE202,Digital Circuits and Systems,,3,8a83834565dc8cac0165e6cd270f039b,15ECE202.CO5 Able to analyze and design sequential systems with minimal functionality,45,60,3.8,4,2,2,0.95,2,1,3,"3,3,3,2,0,0,0,0,2,2,2,2,0,0"
ECE,2019-2020,7,15ECE202_Continuous Evaluation_B.Tech_ECE_S3B 2019-2020,2c9fadbd77eac38f0177ed3b90e62f91,15ECE202,Digital Circuits and Systems,,3,8a83834565dc8cac0165e6cd270f039b,15ECE202.CO5 Able to analyze and design sequential systems with minimal functionality,45,60,3.8,4,2,2,0.95,2,1,3,"3,3,3,2,0,0,0,0,2,2,2,2,2,0"
ECE,2019-2020,7,15ECE202_End Semester_B.Tech_ECE_S3B 2019-2020,2c9fadbd77eac38f0177ed3bb9ab3202,15ECE202,Digital Circuits and Systems,,3,8a83834565dc8cac0165e6cd270f039b,15ECE202.CO5 Able to analyze and design sequential systems with minimal functionality,45,60,28,38.89,2,2,0.719979429,2,1,4,"3,3,3,2,0,0,0,0,2,2,2,2,0,0"
ECE,2019-2020,7,15ECE202_End Semester_B.Tech_ECE_S3B 2019-2020,2c9fadbd77eac38f0177ed3bb9ab3202,15ECE202,Digital Circuits and Systems,,3,8a83834565dc8cac0165e6cd270f039b,15ECE202.CO5 Able to analyze and design sequential systems with minimal functionality,45,60,28,38.89,2,2,0.719979429,2,1,4,"3,3,3,2,0,0,0,0,2,2,2,2,2,0"
ECE,2019-2020,7,15ECE212_Periodical Exam I_B.Tech_ECE_S4B 2019-2020,2c9fadbd78a4971e0178a6e57e6422fe,15ECE212,Signal Processing II,,4,8a838345695bde6601699f4874f532ad,Able to understand algorithms for efficient computation of transforms,50,55,8.88,12.5,2,2,0.7104,2,1,1,"3,2,0,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,15ECE212_Periodical Exam II_B.Tech_ECE_S4B 2019-2020,2c9fadbd78a4971e0178a6e58d0423d2,15ECE212,Signal Processing II,,4,8a838345695bde6601699f4874f532ad,Able to understand algorithms for efficient computation of transforms,50,55,10.25,12.5,2,2,0.82,2,1,2,"3,2,0,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,15ECE212_End Semester_B.Tech_ECE_S4B 2019-2020,2c9fadbd78a4971e0178a6e59d0e24a6,15ECE212,Signal Processing II,,4,8a838345695bde6601699f4874f532ad,Able to understand algorithms for efficient computation of transforms,50,55,7.4,7.5,2,2,0.986666667,2,1,4,"3,2,0,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,15ECE212_Continuous Evaluation_B.Tech_ECE_S4B 2019-2020,2c9fadbd78a4971e0178a6e5ad362622,15ECE212,Signal Processing II,,4,8a838345695bde6601699f4874f532ad,Able to understand algorithms for efficient computation of transforms,50,55,3.25,5,2,2,0.65,2,1,3,"3,2,0,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,15ECE212_15ECE212 Signal Processing II Periodical I,ff8081817061ef2b01707565d58c0d06,15ECE212,Signal Processing II,,4,8a838345695bde6601699f4874f532ad,Able to understand algorithms for efficient computation of transforms,50,55,5,5,2,4,1,2,1,1,"3,2,0,0,0,0,0,0,0,0,0,2,2,0"
