train:fold,0,epoch,0, userid: AM.EN.H4CSE15001, user: 1/960, exams, 62 (108.54 seqs/min), total loss, 0.569125,curr loss, 0.569125, mae, 0.617066, total acc, 0.387097, curr acc, 0.387097, total auc, 0.589744, curr auc, 0.589744, summary, 24/24, 0/38, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17226, user: 430/960, exams, 352 (39.69 seqs/min), total loss, 0.240680,curr loss, 0.234276, mae, 0.456615, total acc, 0.593687, curr acc, 0.599432, total auc, 0.612322, curr auc, 0.637370, summary, 106/160, 105/192, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17227, user: 431/960, exams, 335 (21.73 seqs/min), total loss, 0.240589,curr loss, 0.201381, mae, 0.456565, total acc, 0.594159, curr acc, 0.797015, total auc, 0.612520, curr auc, 0.697642, summary, 237/264, 30/71, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17228, user: 432/960, exams, 311 (62.51 seqs/min), total loss, 0.240582,curr loss, 0.237880, mae, 0.456585, total acc, 0.594057, curr acc, 0.549839, total auc, 0.612383, curr auc, 0.553283, summary, 40/87, 131/224, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17229, user: 433/960, exams, 360 (29.60 seqs/min), total loss, 0.240575,curr loss, 0.237272, mae, 0.456615, total acc, 0.594032, curr acc, 0.583333, total auc, 0.612401, curr auc, 0.620355, summary, 72/121, 138/239, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17230, user: 434/960, exams, 347 (50.02 seqs/min), total loss, 0.240548,curr loss, 0.228818, mae, 0.456618, total acc, 0.594111, curr acc, 0.628242, total auc, 0.612533, curr auc, 0.669553, summary, 111/156, 107/191, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17232, user: 435/960, exams, 298 (36.02 seqs/min), total loss, 0.240378,curr loss, 0.166615, mae, 0.456470, total acc, 0.594812, curr acc, 0.899329, total auc, 0.612978, curr auc, 0.806240, summary, 244/252, 24/46, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17233, user: 436/960, exams, 352 (67.90 seqs/min), total loss, 0.240334,curr loss, 0.221443, mae, 0.456459, total acc, 0.594901, curr acc, 0.633523, total auc, 0.613165, curr auc, 0.694224, summary, 125/171, 98/181, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17234, user: 437/960, exams, 335 (30.79 seqs/min), total loss, 0.240291,curr loss, 0.221406, mae, 0.456439, total acc, 0.594974, curr acc, 0.626866, total auc, 0.613302, curr auc, 0.673326, summary, 145/189, 65/146, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17237, user: 438/960, exams, 347 (50.66 seqs/min), total loss, 0.240158,curr loss, 0.182235, mae, 0.456333, total acc, 0.595530, curr acc, 0.838617, total auc, 0.613599, curr auc, 0.743117, summary, 253/270, 38/77, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17238, user: 439/960, exams, 326 (26.08 seqs/min), total loss, 0.240148,curr loss, 0.235676, mae, 0.456352, total acc, 0.595439, curr acc, 0.555215, total auc, 0.613600, curr auc, 0.613968, summary, 51/87, 130/239, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17239, user: 440/960, exams, 360 (52.18 seqs/min), total loss, 0.240123,curr loss, 0.229222, mae, 0.456353, total acc, 0.595455, curr acc, 0.602778, total auc, 0.613732, curr auc, 0.671689, summary, 117/159, 100/201, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17240, user: 441/960, exams, 313 (34.05 seqs/min), total loss, 0.240006,curr loss, 0.188380, mae, 0.456260, total acc, 0.595866, curr acc, 0.776358, total auc, 0.614060, curr auc, 0.758710, summary, 207/226, 36/87, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17241, user: 442/960, exams, 353 (62.04 seqs/min), total loss, 0.240006,curr loss, 0.240061, mae, 0.456288, total acc, 0.595767, curr acc, 0.552408, total auc, 0.613939, curr auc, 0.560364, summary, 49/94, 146/259, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17243, user: 443/960, exams, 337 (32.96 seqs/min), total loss, 0.239984,curr loss, 0.230427, mae, 0.456289, total acc, 0.595789, curr acc, 0.605341, total auc, 0.614073, curr auc, 0.673304, summary, 110/151, 94/186, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17244, user: 444/960, exams, 17 (798.65 seqs/min), total loss, 0.239520,curr loss, 0.033875, mae, 0.455614, total acc, 0.596699, curr acc, 1.000000, total auc, 0.614942, curr auc, 1.000000, summary, 17/17, 0/0, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17245, user: 445/960, exams, 333 (24.82 seqs/min), total loss, 0.239511,curr loss, 0.235449, mae, 0.455637, total acc, 0.596627, curr acc, 0.564565, total auc, 0.615030, curr auc, 0.653908, summary, 78/111, 110/222, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17247, user: 446/960, exams, 357 (54.11 seqs/min), total loss, 0.239464,curr loss, 0.218663, mae, 0.455609, total acc, 0.596702, curr acc, 0.630252, total auc, 0.615145, curr auc, 0.666598, summary, 52/90, 173/267, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17248, user: 447/960, exams, 342 (21.31 seqs/min), total loss, 0.239424,curr loss, 0.221496, mae, 0.455585, total acc, 0.596722, curr acc, 0.605263, total auc, 0.615165, curr auc, 0.623810, summary, 48/83, 159/259, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17249, user: 448/960, exams, 333 (51.07 seqs/min), total loss, 0.239394,curr loss, 0.226121, mae, 0.455571, total acc, 0.596791, curr acc, 0.627628, total auc, 0.615195, curr auc, 0.628887, summary, 137/181, 72/152, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17250, user: 449/960, exams, 358 (23.14 seqs/min), total loss, 0.239299,curr loss, 0.196487, mae, 0.455491, total acc, 0.597029, curr acc, 0.703911, total auc, 0.615525, curr auc, 0.763193, summary, 187/224, 65/134, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17253, user: 450/960, exams, 352 (49.54 seqs/min), total loss, 0.239273,curr loss, 0.227590, mae, 0.455475, total acc, 0.596990, curr acc, 0.579545, total auc, 0.615593, curr auc, 0.646253, summary, 78/130, 126/222, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17254, user: 451/960, exams, 329 (28.29 seqs/min), total loss, 0.239264,curr loss, 0.235063, mae, 0.455486, total acc, 0.596940, curr acc, 0.574468, total auc, 0.615635, curr auc, 0.634308, summary, 81/131, 108/198, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17256, user: 452/960, exams, 316 (59.00 seqs/min), total loss, 0.239281,curr loss, 0.247188, mae, 0.455513, total acc, 0.596810, curr acc, 0.537975, total auc, 0.615504, curr auc, 0.556734, summary, 56/119, 114/197, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17257, user: 453/960, exams, 338 (29.86 seqs/min), total loss, 0.239221,curr loss, 0.212270, mae, 0.455478, total acc, 0.597073, curr acc, 0.715976, total auc, 0.615683, curr auc, 0.696603, summary, 192/232, 50/106, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17258, user: 454/960, exams, 301 (65.70 seqs/min), total loss, 0.239164,curr loss, 0.213096, mae, 0.455405, total acc, 0.597082, curr acc, 0.601329, total auc, 0.615650, curr auc, 0.600333, summary, 27/76, 154/225, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17259, user: 455/960, exams, 353 (24.81 seqs/min), total loss, 0.239094,curr loss, 0.207214, mae, 0.455353, total acc, 0.597364, curr acc, 0.725212, total auc, 0.615949, curr auc, 0.751985, summary, 189/236, 67/117, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17260, user: 456/960, exams, 330 (56.11 seqs/min), total loss, 0.239031,curr loss, 0.210491, mae, 0.455280, total acc, 0.597496, curr acc, 0.657576, total auc, 0.616043, curr auc, 0.658907, summary, 49/89, 168/241, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17261, user: 457/960, exams, 326 (34.22 seqs/min), total loss, 0.239008,curr loss, 0.228441, mae, 0.455265, total acc, 0.597511, curr acc, 0.604294, total auc, 0.616009, curr auc, 0.600382, summary, 40/93, 157/233, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17262, user: 458/960, exams, 322 (69.18 seqs/min), total loss, 0.239002,curr loss, 0.236270, mae, 0.455262, total acc, 0.597481, curr acc, 0.583851, total auc, 0.615779, curr auc, 0.510673, summary, 24/82, 164/240, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17264, user: 459/960, exams, 326 (31.51 seqs/min), total loss, 0.238868,curr loss, 0.177608, mae, 0.455107, total acc, 0.597797, curr acc, 0.742331, total auc, 0.615795, curr auc, 0.623003, summary, 16/39, 226/287, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17265, user: 460/960, exams, 343 (51.98 seqs/min), total loss, 0.238762,curr loss, 0.190267, mae, 0.455014, total acc, 0.598259, curr acc, 0.810496, total auc, 0.616213, curr auc, 0.808235, summary, 224/259, 54/84, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17304, user: 461/960, exams, 356 (29.02 seqs/min), total loss, 0.238703,curr loss, 0.211161, mae, 0.454956, total acc, 0.598350, curr acc, 0.640449, total auc, 0.616198, curr auc, 0.609407, summary, 36/86, 192/270, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17306, user: 462/960, exams, 356 (56.03 seqs/min), total loss, 0.238587,curr loss, 0.185447, mae, 0.454825, total acc, 0.598594, curr acc, 0.710674, total auc, 0.616323, curr auc, 0.673591, summary, 30/66, 223/290, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17307, user: 463/960, exams, 391 (22.43 seqs/min), total loss, 0.238572,curr loss, 0.231566, mae, 0.454806, total acc, 0.598599, curr acc, 0.601023, total auc, 0.616342, curr auc, 0.625338, summary, 83/155, 152/236, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17308, user: 464/960, exams, 390 (49.52 seqs/min), total loss, 0.238565,curr loss, 0.235359, mae, 0.454810, total acc, 0.598613, curr acc, 0.605128, total auc, 0.616430, curr auc, 0.657188, summary, 93/184, 143/206, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17309, user: 465/960, exams, 363 (24.72 seqs/min), total loss, 0.238520,curr loss, 0.217490, mae, 0.454767, total acc, 0.598724, curr acc, 0.650138, total auc, 0.616671, curr auc, 0.728600, summary, 105/178, 131/185, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17310, user: 466/960, exams, 397 (45.28 seqs/min), total loss, 0.238479,curr loss, 0.219599, mae, 0.454725, total acc, 0.598779, curr acc, 0.624685, total auc, 0.616799, curr auc, 0.676177, summary, 83/159, 165/238, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17311, user: 467/960, exams, 365 (26.41 seqs/min), total loss, 0.238409,curr loss, 0.205790, mae, 0.454635, total acc, 0.598841, curr acc, 0.627397, total auc, 0.616933, curr auc, 0.679249, summary, 51/118, 178/247, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17313, user: 468/960, exams, 358 (50.81 seqs/min), total loss, 0.238318,curr loss, 0.195647, mae, 0.454499, total acc, 0.599041, curr acc, 0.692737, total auc, 0.616911, curr auc, 0.606875, summary, 22/79, 226/279, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17314, user: 469/960, exams, 398 (23.30 seqs/min), total loss, 0.238213,curr loss, 0.189249, mae, 0.454356, total acc, 0.599216, curr acc, 0.680905, total auc, 0.616995, curr auc, 0.656085, summary, 36/96, 235/302, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17315, user: 470/960, exams, 374 (48.29 seqs/min), total loss, 0.238185,curr loss, 0.224737, mae, 0.454368, total acc, 0.599466, curr acc, 0.716578, total auc, 0.617279, curr auc, 0.750602, summary, 218/297, 50/77, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17316, user: 471/960, exams, 379 (19.55 seqs/min), total loss, 0.238141,curr loss, 0.217524, mae, 0.454292, total acc, 0.599627, curr acc, 0.675462, total auc, 0.617330, curr auc, 0.641393, summary, 42/117, 214/262, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17317, user: 472/960, exams, 361 (50.27 seqs/min), total loss, 0.238123,curr loss, 0.229766, mae, 0.454239, total acc, 0.599677, curr acc, 0.623269, total auc, 0.617334, curr auc, 0.618850, summary, 36/127, 189/234, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17318, user: 473/960, exams, 343 (21.29 seqs/min), total loss, 0.238134,curr loss, 0.243160, mae, 0.454244, total acc, 0.599667, curr acc, 0.594752, total auc, 0.617419, curr auc, 0.657925, summary, 66/162, 138/181, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17319, user: 474/960, exams, 376 (34.47 seqs/min), total loss, 0.238087,curr loss, 0.216198, mae, 0.454170, total acc, 0.599810, curr acc, 0.667553, total auc, 0.617498, curr auc, 0.654932, summary, 52/129, 199/247, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17320, user: 475/960, exams, 394 (26.54 seqs/min), total loss, 0.237880,curr loss, 0.139568, mae, 0.453896, total acc, 0.600236, curr acc, 0.802030, total auc, 0.617546, curr auc, 0.640292, summary, 6/36, 310/358, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17322, user: 476/960, exams, 361 (59.97 seqs/min), total loss, 0.237833,curr loss, 0.215485, mae, 0.453826, total acc, 0.600319, curr acc, 0.639889, total auc, 0.617534, curr auc, 0.611803, summary, 32/111, 199/250, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17323, user: 477/960, exams, 350 (29.68 seqs/min), total loss, 0.237840,curr loss, 0.241420, mae, 0.453825, total acc, 0.600300, curr acc, 0.591429, total auc, 0.617603, curr auc, 0.650073, summary, 62/166, 145/184, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17325, user: 478/960, exams, 337 (64.00 seqs/min), total loss, 0.237843,curr loss, 0.239127, mae, 0.453866, total acc, 0.600441, curr acc, 0.667656, total auc, 0.617734, curr auc, 0.680261, summary, 185/267, 40/70, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17326, user: 479/960, exams, 351 (32.83 seqs/min), total loss, 0.237823,curr loss, 0.228369, mae, 0.453835, total acc, 0.600496, curr acc, 0.626781, total auc, 0.617818, curr auc, 0.658179, summary, 67/148, 153/203, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17327, user: 480/960, exams, 318 (73.74 seqs/min), total loss, 0.237777,curr loss, 0.215803, mae, 0.453839, total acc, 0.600955, curr acc, 0.820755, total auc, 0.618119, curr auc, 0.762162, summary, 235/277, 26/41, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17328, user: 481/960, exams, 377 (31.25 seqs/min), total loss, 0.237767,curr loss, 0.232598, mae, 0.453828, total acc, 0.600913, curr acc, 0.580902, total auc, 0.618120, curr auc, 0.618777, summary, 61/155, 158/222, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17330, user: 482/960, exams, 395 (44.94 seqs/min), total loss, 0.237740,curr loss, 0.224707, mae, 0.453800, total acc, 0.600932, curr acc, 0.610127, total auc, 0.618168, curr auc, 0.641323, summary, 66/149, 175/246, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17331, user: 483/960, exams, 20 (272.76 seqs/min), total loss, 0.237704,curr loss, 0.220515, mae, 0.453820, total acc, 0.601345, curr acc, 0.800000, total auc, 0.618959, curr auc, 1.000000, summary, 16/20, 0/0, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17332, user: 484/960, exams, 387 (52.63 seqs/min), total loss, 0.237675,curr loss, 0.223629, mae, 0.453806, total acc, 0.601335, curr acc, 0.596899, total auc, 0.618993, curr auc, 0.635302, summary, 72/144, 159/243, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17333, user: 485/960, exams, 380 (26.18 seqs/min), total loss, 0.237640,curr loss, 0.220987, mae, 0.453787, total acc, 0.601398, curr acc, 0.631579, total auc, 0.619150, curr auc, 0.695148, summary, 117/189, 123/191, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17334, user: 486/960, exams, 343 (57.90 seqs/min), total loss, 0.237586,curr loss, 0.211232, mae, 0.453756, total acc, 0.601594, curr acc, 0.696793, total auc, 0.619423, curr auc, 0.751852, summary, 139/179, 100/164, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17335, user: 487/960, exams, 371 (29.57 seqs/min), total loss, 0.237480,curr loss, 0.185794, mae, 0.453677, total acc, 0.602069, curr acc, 0.832884, total auc, 0.619803, curr auc, 0.804735, summary, 259/280, 50/91, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17336, user: 488/960, exams, 172 (106.80 seqs/min), total loss, 0.237349,curr loss, 0.173649, mae, 0.453580, total acc, 0.602658, curr acc, 0.889535, total auc, 0.619984, curr auc, 0.707835, summary, 145/151, 8/21, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17337, user: 489/960, exams, 350 (29.88 seqs/min), total loss, 0.237308,curr loss, 0.217525, mae, 0.453547, total acc, 0.602746, curr acc, 0.645714, total auc, 0.620129, curr auc, 0.691036, summary, 69/102, 157/248, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17338, user: 490/960, exams, 48 (396.51 seqs/min), total loss, 0.237111,curr loss, 0.140695, mae, 0.453374, total acc, 0.603472, curr acc, 0.958333, total auc, 0.620832, curr auc, 0.964770, summary, 40/40, 6/8, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17339, user: 491/960, exams, 361 (28.86 seqs/min), total loss, 0.237092,curr loss, 0.227525, mae, 0.453375, total acc, 0.603444, curr acc, 0.590028, total auc, 0.620939, curr auc, 0.673065, summary, 65/95, 148/266, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17340, user: 492/960, exams, 374 (53.51 seqs/min), total loss, 0.236962,curr loss, 0.173030, mae, 0.453259, total acc, 0.603875, curr acc, 0.815508, total auc, 0.621288, curr auc, 0.792968, summary, 265/285, 40/89, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17341, user: 493/960, exams, 353 (29.63 seqs/min), total loss, 0.236967,curr loss, 0.239600, mae, 0.453288, total acc, 0.603897, curr acc, 0.614731, total auc, 0.621288, curr auc, 0.621318, summary, 141/175, 76/178, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17342, user: 494/960, exams, 350 (58.49 seqs/min), total loss, 0.236927,curr loss, 0.217095, mae, 0.453265, total acc, 0.603930, curr acc, 0.620000, total auc, 0.621354, curr auc, 0.653478, summary, 22/38, 195/312, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17343, user: 495/960, exams, 369 (31.18 seqs/min), total loss, 0.236891,curr loss, 0.219153, mae, 0.453245, total acc, 0.604002, curr acc, 0.639566, total auc, 0.621553, curr auc, 0.720103, summary, 48/67, 188/302, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17345, user: 496/960, exams, 344 (59.81 seqs/min), total loss, 0.236823,curr loss, 0.203311, mae, 0.453198, total acc, 0.604238, curr acc, 0.720930, total auc, 0.621666, curr auc, 0.677694, summary, 211/233, 37/111, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17346, user: 497/960, exams, 356 (30.19 seqs/min), total loss, 0.236646,curr loss, 0.148991, mae, 0.453034, total acc, 0.604836, curr acc, 0.901685, total auc, 0.621941, curr auc, 0.758062, summary, 303/315, 18/41, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17347, user: 498/960, exams, 389 (49.70 seqs/min), total loss, 0.236641,curr loss, 0.233984, mae, 0.453049, total acc, 0.604830, curr acc, 0.601542, total auc, 0.622025, curr auc, 0.663747, summary, 102/147, 132/242, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17348, user: 499/960, exams, 377 (18.66 seqs/min), total loss, 0.236591,curr loss, 0.211672, mae, 0.453019, total acc, 0.604968, curr acc, 0.673740, total auc, 0.622231, curr auc, 0.725038, summary, 184/216, 70/161, predicted scores: [] 
